run_id,utc_time,base_seed,score,failed,transit_frequency_mult,congestion_toll,road_capacity_scale,avg_travel_time,total_energy,mean_congestion,congestion_p95,total_emissions
34,2025-12-31T03:13:11.840782+00:00,42,707676.3147755925,0,1.4695181316396115,4.5429034535380355,1.0798828535243,522.7384760235965,2822340.350668429,174.16966276062627,1219.9890290044611,0.0
35,2025-12-31T03:13:13.428075+00:00,42,769506.9442868886,0,0.9126959691676156,4.84588188673862,1.1115003615863177,500.5291798556932,3069101.9429768273,152.4539473841798,1366.2141619963131,0.0
36,2025-12-31T03:13:15.108474+00:00,42,802066.9446020618,0,1.2735121513271965,2.246807510718943,0.9088966247380637,533.1199186644626,3197751.6997525604,166.07741868061757,1663.5444117073428,0.0
37,2025-12-31T03:13:16.693390+00:00,42,820576.8729413656,0,0.7771127697227994,4.513011982719208,0.9823105159334444,504.8076241969948,3273156.405224998,154.78085692224806,1408.4129139715492,0.0
38,2025-12-31T03:13:18.350927+00:00,42,778385.2958380693,0,0.8618906918361842,1.5297831207532626,1.0316878275767585,497.58950159559816,3104509.929667263,155.5318624568017,1389.0873351532282,0.0
39,2025-12-31T03:13:19.948814+00:00,42,791953.3547646337,0,0.8414182263513853,4.283071420461877,1.103407811934084,498.6748416767188,3158241.8950382886,150.79129956210016,1503.1094863729622,0.0
40,2025-12-31T03:13:21.942505+00:00,42,811510.9941935908,0,1.2755703647607495,2.1604651988755186,1.0509235362809772,582.2695192764555,3232054.9464107067,202.5477153342362,2327.8828686976535,0.0
41,2025-12-31T03:13:23.542567+00:00,42,869687.4172220445,0,1.1672783751301885,3.2492330077741,0.8337777284559557,519.2733084690824,3469456.408796411,158.13798176559607,1424.2991045111244,0.0
42,2025-12-31T03:13:25.305120+00:00,42,774189.1434930336,0,1.0326459217364876,0.2080708693094624,0.9975963276978076,531.6669256520153,3086813.9437386724,164.3950375666432,1546.1280084778487,0.0
43,2025-12-31T03:13:26.842125+00:00,42,838846.8177965301,0,0.9638889698662282,0.7226209443302345,0.8413611870890207,503.80473427476664,3345434.5510202027,151.0342201563017,1578.1289792590412,0.0
44,2025-12-31T03:13:28.495291+00:00,42,775729.6693632781,0,1.1701156577421696,0.8529648426844305,1.1700480473507189,498.8281340765962,3093507.1204366195,152.51359930167771,1468.7941337213774,0.0
45,2025-12-31T03:13:30.340206+00:00,42,742185.4114618655,0,1.164848911760316,1.7343490226741853,1.0363661965925668,507.1670576794354,2959734.776891762,160.22646186744146,1373.678586771018,0.0
46,2025-12-31T03:13:32.189904+00:00,42,790286.8068912373,0,0.718243096823758,4.792796066207226,0.9929213747771601,548.9758627287298,3151740.841581414,178.8261000966686,1412.770810914132,0.0
47,2025-12-31T03:13:34.395397+00:00,42,914390.3021489247,0,1.326188181800229,0.41364999961219284,0.9946633323352642,599.348241553417,3646294.271960567,197.52723748101084,1749.0579789506987,0.0
48,2025-12-31T03:13:36.113227+00:00,42,765812.6995052224,0,1.0925655954836166,4.689132274874915,1.0286912209504302,503.83491869020867,3054082.008208928,153.0341309745421,1413.7850464294206,0.0
49,2025-12-31T03:13:38.104168+00:00,42,752592.2929240785,0,1.078791520845563,1.334878315459468,0.9326275989370209,538.9368726182794,3000998.688066457,170.96636322104328,1417.5868474277709,0.0
50,2025-12-31T03:13:40.267989+00:00,42,817397.622890965,0,1.1165379219772302,2.1945573015252333,0.8086448319521322,539.4673435128242,3259565.2174806166,178.2137644276495,1549.9357655344795,0.0
51,2025-12-31T03:13:42.246994+00:00,42,807351.3863969588,0,1.3610335393554862,4.480803859198834,0.8560996355994444,579.4284441545825,3219000.678998429,186.095342553127,1591.77583138772,0.0
52,2025-12-31T03:13:44.164632+00:00,42,747971.2963995564,0,1.1432289148312396,0.5428787056772177,1.0688960372159246,514.7408382916132,2982060.296732418,159.10306892592544,1538.3496140041045,0.0
53,2025-12-31T03:13:46.240391+00:00,42,810199.2698069145,0,0.9249870270712066,3.297113173459509,1.0907978457147531,607.8272308987379,3230034.656904269,204.6008697865035,1633.3481900638862,0.0
54,2025-12-31T03:13:48.222190+00:00,42,720580.1417063349,0,1.3149179935341255,0.5387047297794828,1.166404738055043,528.375095413937,2873059.50143139,165.40715961088333,1406.3724644223623,0.0
55,2025-12-31T03:13:50.251219+00:00,42,792751.6650966712,0,0.8841711927159046,0.1870627808808989,1.0219409877565933,524.1272744243439,3161386.1147048804,166.10632201707463,1484.4544606804195,0.0
56,2025-12-31T03:13:51.955824+00:00,42,816988.3803116403,0,0.996737827089951,4.1489487156620655,1.1233005888257206,501.36654327199034,3258708.7469001687,153.13233818267446,1431.623033680382,0.0
57,2025-12-31T03:13:53.890982+00:00,42,781096.906262774,0,0.9537111142581722,4.764496975348725,0.9163671352560475,539.1756192195115,3115020.313195869,178.35731817562478,1413.031628068217,0.0
58,2025-12-31T03:13:55.659721+00:00,42,754559.8604584291,0,1.1120457033853717,1.2798254528380137,1.1744174280195854,554.5242167681229,3007941.846626183,173.34002938132696,1596.5588062386717,0.0
59,2025-12-31T03:13:57.612538+00:00,42,756164.7024458303,0,0.8316862540656145,0.22455309696164494,0.9740388240012152,564.2422477617268,3014407.96299749,180.92175604265915,1574.930329225439,0.0
60,2025-12-31T03:13:59.516712+00:00,42,825721.2340683418,0,1.4939004512446696,4.4583863312745695,1.0994432077827796,576.553237799455,3292990.4987268355,185.22196532652413,1488.2691413646285,0.0
61,2025-12-31T03:14:01.454102+00:00,42,725607.5522423633,0,1.41263399270282,4.467233198489316,1.0075433441545796,509.04688735281616,2892988.9579648967,164.02617570594307,1460.708465302281,0.0
62,2025-12-31T03:14:03.276250+00:00,42,837988.7177728527,0,0.9527432414646344,3.86006216055494,1.0646645052671044,500.38312912603175,3343136.810319613,159.30948264452658,1340.455311863964,0.0
63,2025-12-31T03:14:04.960574+00:00,42,821402.3068844753,0,0.9989261830989681,0.47233334030757634,1.0987158445396104,498.63225247940983,3275994.6229489595,147.73803541338307,1513.64672792329,0.0
64,2025-12-31T03:14:07.034025+00:00,42,789930.2425879905,0,0.9099684127382918,4.6840657526688965,0.896388230002274,556.5164987311114,3149315.5522790314,184.54243358001733,1611.760466127929,0.0
65,2025-12-31T03:14:08.720100+00:00,42,791649.0406736401,0,0.7982063459291888,4.155563360624531,0.8613137266497977,476.3682305967116,3158167.8795297076,147.64088369165566,1285.0983586678622,0.0
66,2025-12-31T03:14:10.428555+00:00,42,780337.9888131589,0,0.8434146465261912,2.9969139576042174,1.1498248163349858,550.3026767300254,3111766.8662160034,175.49854539295987,1450.5587126602609,0.0
67,2025-12-31T03:14:12.319675+00:00,42,714674.6887816781,0,0.8571477325716585,1.5516183645004737,1.110961935296471,555.432458165286,2848933.906962915,182.8020793149574,1480.081945995901,0.0
68,2025-12-31T03:14:14.184584+00:00,42,832374.9651891495,0,1.477461140848774,2.5037059310117113,0.8575590010205003,546.9261791034628,3319578.528205246,177.616312448699,1522.364309387704,0.0
69,2025-12-31T03:14:15.798354+00:00,42,695389.5621937265,0,0.7111490301665612,1.1482801499942763,0.8527288871146085,482.3033109372323,2771561.8427923564,147.8310509672614,1606.7496284332274,0.0
70,2025-12-31T03:14:17.366509+00:00,42,761495.0236223935,0,1.242126938890286,0.6091625231426556,1.0025319726482531,506.61493203288705,3036897.109415149,153.3238136184766,1393.447540335321,0.0
71,2025-12-31T03:14:19.077238+00:00,42,834546.9227798631,0,1.255409948514309,2.905583046104512,0.8799102606640231,554.6211769638356,3327801.206210214,179.0687530587487,1612.1323320921315,0.0
72,2025-12-31T03:14:20.857543+00:00,42,724242.8024987832,0,1.3432996209458101,3.577035648079008,1.0955936015662167,560.3560667201868,2886225.2817557207,179.87785194851963,1681.8327349697909,0.0
73,2025-12-31T03:14:22.525914+00:00,42,768280.6844564364,0,0.8048462012458506,0.618769018251723,1.171025020402603,486.42849820103237,3064165.5673942827,149.8363716119514,1385.8019055811915,0.0
74,2025-12-31T03:14:24.536553+00:00,42,727544.1258788061,0,1.0180625550599525,1.5047434589046986,0.9954336181406134,575.3563883338298,2900071.313605866,187.85787233446717,1531.855304670986,0.0
75,2025-12-31T03:14:26.131167+00:00,42,893985.2052897083,0,1.230291370210866,4.77811628523485,0.914578490752822,514.3722167496337,3566399.7096724864,160.08094996767144,1479.0475707136982,0.0
76,2025-12-31T03:14:27.730440+00:00,42,792262.589408316,0,1.4398467434496216,0.12429745693128158,1.0220792169307298,500.75252721147143,3159863.4070161334,153.2398577447823,1420.0343436869036,0.0
77,2025-12-31T03:14:29.675131+00:00,42,800008.3790707401,0,1.207180089344868,0.5294870187537665,0.8561358388255651,570.4343412595474,3190523.1142434687,189.2756183411016,1411.3339980072783,0.0
78,2025-12-31T03:14:31.289316+00:00,42,727118.1192480525,0,1.035291455453043,4.831159560715909,1.0384170212937491,497.6454287058025,2899074.322032945,150.7455774165937,1467.8716372169365,0.0
79,2025-12-31T03:14:32.976828+00:00,42,833104.9740547563,0,1.446418577280169,4.021804578064854,0.9869526406221166,529.3330590257196,3322349.4142578007,162.76775298424255,1575.522316241606,0.0
80,2025-12-31T03:14:34.788227+00:00,42,864625.6130277723,0,1.3278107594017499,0.08918391988493868,0.843657598706294,579.8123190235523,3448710.6643532612,183.61926325737943,1464.9692187325115,0.0
81,2025-12-31T03:14:36.392731+00:00,42,814000.8619542109,0,1.3635428919061892,3.9840854416258087,0.8930562967865735,533.3373647083832,3245908.624310645,161.83803180894824,1577.72141062995,0.0
82,2025-12-31T03:14:38.331144+00:00,42,793187.6589105836,0,1.1246156724792429,3.0300791035000545,1.1470955815104045,552.2627853350419,3162477.0499093304,179.60067066364456,1590.3110379314162,0.0
83,2025-12-31T03:14:39.992644+00:00,42,780895.2067269378,0,1.1824857258709804,2.0628578463684017,0.9496736173628731,515.038305911578,3113628.3038855526,157.36028739734581,1565.5635643330108,0.0
84,2025-12-31T03:14:41.663003+00:00,42,757912.7473334089,0,1.040705669098808,3.2596551278998707,1.1469962527009299,487.66227493217974,3022476.9042989165,154.29224936058594,1427.7363617761205,0.0
85,2025-12-31T03:14:43.228965+00:00,42,754891.5437024464,0,1.0631175056610398,1.2391978147567906,0.8946649451990325,511.65771423042764,3009602.5915996213,150.9717088095958,1573.8792191873617,0.0
86,2025-12-31T03:14:45.169152+00:00,42,729555.7270331864,0,1.296811424194757,4.082843817119552,0.84211123194165,527.4933424737109,2909379.0437221513,175.38750152374394,1315.2002160504321,0.0
87,2025-12-31T03:14:47.045266+00:00,42,790835.056543857,0,0.7532470855641424,2.972168318782259,0.8584692976770794,519.8487464888934,3153253.940545893,165.29417876056152,1585.455128032074,0.0
88,2025-12-31T03:14:48.857514+00:00,42,765695.6545598967,0,1.3597313523650731,1.5516733696203722,0.8575487731884571,545.9738115156309,3052754.8533133673,171.39098112295687,1548.444026137904,0.0
89,2025-12-31T03:14:50.667514+00:00,42,790608.872562285,0,1.4367763779899603,0.8276586136763908,0.9138880329351743,541.5999386402669,3153100.0187603906,173.53678589440767,1406.7882183420752,0.0
90,2025-12-31T03:14:52.507770+00:00,42,892364.1336783881,0,0.8228907161536468,0.5774503183267748,0.808459206534576,611.099861683181,3558413.9626759454,198.97860509359137,1691.796653885263,0.0
91,2025-12-31T03:14:54.288433+00:00,42,795209.4958904664,0,0.7443163273314081,0.8732073546792635,0.8213527730508702,561.1336783546313,3170841.9112868644,170.80141475721152,1529.5029512843864,0.0
92,2025-12-31T03:14:56.274897+00:00,42,786507.1928350194,0,1.172915052888777,3.403572633997532,0.9574521827328113,574.2408944269947,3136498.06371015,189.41626127952895,1412.3218802394847,0.0
93,2025-12-31T03:14:58.025310+00:00,42,744623.540875347,0,0.9543928775616395,2.5226311851111505,1.1500019768938434,490.8141362231774,2969585.742534613,152.01684421530106,1370.9008324511672,0.0
94,2025-12-31T03:15:00.088954+00:00,42,885651.5908068954,0,1.3809053014577648,0.21737531006395971,0.8725993638386097,608.510312563786,3531833.225891663,200.67129416034763,1636.976037433045,0.0
95,2025-12-31T03:15:01.731462+00:00,42,786860.2802363351,0,0.8893958968835167,1.246937879161059,1.028493060697109,493.9631251545727,3137817.0733382683,147.92355422962402,1519.4122033964063,0.0
96,2025-12-31T03:15:03.448007+00:00,42,811305.9762467133,0,1.0330099405625537,0.24627059963796993,0.9494456553838286,523.3167052760253,3235834.7510387674,162.30941742704258,1438.8217760743505,0.0
97,2025-12-31T03:15:05.192973+00:00,42,753679.0472257285,0,1.1190023589741098,0.5083595145185799,1.133383421515424,519.7748499230323,3004477.352429457,159.09715315350292,1620.3966471242961,0.0
98,2025-12-31T03:15:06.874899+00:00,42,776248.6749680127,0,0.7415694931720833,4.624209345090311,0.8396452566319502,497.42635515002183,3095735.1688141995,153.57591061127917,1437.7590524549557,0.0
99,2025-12-31T03:15:08.773880+00:00,42,784147.6103825482,0,1.3748599612782022,4.513265719638086,1.191828272234637,523.9940707886556,3126821.28613902,170.53572198507106,1513.3111198445117,0.0
100,2025-12-31T03:15:10.409685+00:00,42,833510.0978667266,0,1.3416207042188748,3.8973877038566447,1.056993310398219,560.1341788716252,3323647.3213612232,171.00240364569638,1612.9432544681129,0.0
101,2025-12-31T03:15:12.132499+00:00,42,853586.3742951744,0,1.323197083662503,0.6727610420657354,1.014427214379055,573.8175904153992,3403602.018760707,176.79093236584617,1671.6478793022657,0.0
102,2025-12-31T03:15:13.828364+00:00,42,818346.8649985153,0,1.1113782961523315,4.2878607206127874,0.9851197462374064,516.8555674437872,3263997.168176113,155.85265783366444,1447.6714936192952,0.0
103,2025-12-31T03:15:15.484475+00:00,42,794616.8476948007,0,1.0080715968802827,3.1978163561855504,0.9065853270003384,518.9857897202324,3168890.8184482194,158.3232182940424,1483.469468374396,0.0
104,2025-12-31T03:15:17.251395+00:00,42,729568.7862655804,0,0.8118147287631654,2.389386370118729,0.966755747437954,517.4810785838595,2908447.0468469015,159.46723684617822,1536.552610969647,0.0
105,2025-12-31T03:15:19.103195+00:00,42,840098.5541264971,0,0.8860559524230989,1.83755905057564,0.946556979930499,551.0407269909763,3350431.466989735,174.6836225724162,1529.0303987741008,0.0
106,2025-12-31T03:15:20.802073+00:00,42,817791.9815750271,0,0.9619964515300363,1.897320398634645,1.0742973381823782,486.8067031399773,3262074.5102744405,147.4638526280575,1415.0574930834375,0.0
107,2025-12-31T03:15:22.448052+00:00,42,767206.6236790745,0,0.9375011796570282,4.744289633576702,1.1665392078152712,504.22462218377365,3059571.192650052,154.4904888428624,1430.7555008932688,0.0
108,2025-12-31T03:15:24.225787+00:00,42,809258.2431164602,0,1.084728342640063,1.641806025023444,1.0141739159320013,530.5842550344167,3227250.102601957,166.7878524902792,1512.5504162019326,0.0
109,2025-12-31T03:15:26.095942+00:00,42,798049.8438567019,0,1.3788483910188996,3.26293670280051,1.121756731178831,523.0014328129881,3183022.7802751735,168.8163737257092,1391.5479423833858,0.0
110,2025-12-31T03:15:27.801149+00:00,42,773954.771354201,0,1.126177820852592,3.1645881463381036,0.9152622456729848,522.2678608502489,3085604.6900462247,163.03316801648342,1611.2592341539737,0.0
111,2025-12-31T03:15:29.729560+00:00,42,812781.1373593076,0,1.2879145298482326,1.0120229656285917,1.0779192515273992,566.8167950657653,3240977.4141170573,185.38782511366352,1548.9452832577756,0.0
112,2025-12-31T03:15:31.467537+00:00,42,775443.207327084,0,1.3885752546607153,0.6605141865077196,1.045751896216768,516.9684832668675,3091351.894491821,158.08218374631775,1661.1799255117094,0.0
113,2025-12-31T03:15:33.289123+00:00,42,818815.7372944675,0,0.7760765985839476,3.6285781413571345,0.8337972875294082,528.625584731213,3265930.706625251,169.00646918105537,1419.192643262363,0.0
114,2025-12-31T03:15:34.918471+00:00,42,799491.5215730402,0,1.4487518581605008,0.6870396501890108,1.183552098363632,512.1934824444232,3188211.3179481407,151.85452304826308,1529.4882414431158,0.0
115,2025-12-31T03:15:36.909939+00:00,42,794505.3678060045,0,1.3407073408680774,2.9684100223317706,1.1130496418518188,524.4119093630803,3169364.2835149127,171.4226176486437,1280.8595394366598,0.0
116,2025-12-31T03:15:38.837836+00:00,42,818023.7815313146,0,1.3360918711864687,4.7301353140866516,0.9013533415356749,535.953844398145,3262547.768329652,175.65957518170634,1454.5748828286123,0.0
117,2025-12-31T03:15:40.514492+00:00,42,811133.9600776834,0,1.1720607162866474,0.4752459878220061,1.0464662800096485,504.2686161395978,3235110.585103001,153.47149596843704,1466.6352401770523,0.0
118,2025-12-31T03:15:42.376166+00:00,42,780117.7454760132,0,0.837033043274231,2.8247530573622095,1.02897220561354,525.5255551383082,3110960.9164438066,166.28164125245803,1460.184854309785,0.0
119,2025-12-31T03:15:44.204657+00:00,42,864740.3311566622,0,1.0727881223849818,2.613158877565614,1.1055693560026352,542.789774607315,3448486.8154624924,173.12855356865063,1643.3003202422046,0.0
120,2025-12-31T03:15:45.999859+00:00,42,770915.6795635702,0,1.3393957732096533,2.4607660778771456,1.039837376609045,544.7603070861186,3074345.0245500593,173.54263945756134,1400.4479460788389,0.0
121,2025-12-31T03:15:47.794636+00:00,42,775946.048002629,0,1.4449889885520815,0.5986679425056141,0.8468414263600442,521.3905967028633,3093973.591704814,160.97045934465785,1528.8976700964495,0.0
122,2025-12-31T03:15:49.736875+00:00,42,745357.8167979165,0,0.7701672095286147,3.2893164252026392,0.9674433203161518,541.4606119622398,2972234.4369261595,176.02688945705063,1376.7756839501246,0.0
123,2025-12-31T03:15:51.708740+00:00,42,715645.8554603294,0,1.3194571329134746,3.3561570665429628,0.9334551033312953,537.3927980756399,2852339.718483185,178.56585432093894,1596.9946073874326,0.0
124,2025-12-31T03:15:53.866245+00:00,42,823891.3869209306,0,1.4186932378892285,3.8126607353532616,0.9082139763640703,629.0090981943516,3280120.383918526,221.49611389879252,2582.820145637894,0.0
