tick,edge_id,mode,flow
0,186,car,13.6592
0,186,ped,0.0
0,186,transit,0.0
0,187,car,886.4497
0,187,ped,46.795
0,187,transit,0.0
0,188,car,939.4297
0,188,ped,75.6912
0,188,transit,0.0
0,189,car,685.5715
0,189,ped,250.3601
0,189,transit,0.0
0,190,car,226.0459
0,190,ped,447.568
0,190,transit,0.0
0,191,car,1441.8632
0,191,ped,224.7472
0,191,transit,0.0
0,192,car,0.0
0,192,ped,0.0
0,192,transit,0.0
0,193,car,416.6858
0,193,ped,31.2523
0,193,transit,0.0
0,194,car,0.0
0,194,ped,0.0
0,194,transit,0.0
0,195,car,259.3707
0,195,ped,41.4885
0,195,transit,0.0
0,196,car,89.9551
0,196,ped,25.1988
0,196,transit,0.0
0,197,car,65.517
0,197,ped,0.0
0,197,transit,0.0
0,198,car,700.0537
0,198,ped,110.1695
0,198,transit,0.0
0,199,car,0.0
0,199,ped,0.0
0,199,transit,0.0
0,200,car,1718.694
0,200,ped,0.0
0,200,transit,0.0
0,201,car,476.7065
0,201,ped,35.0354
0,201,transit,0.0
0,202,car,573.7123
0,202,ped,0.0
0,202,transit,0.0
0,203,car,940.5872
0,203,ped,112.9234
0,203,transit,0.0
0,204,car,207.9117
0,204,ped,0.0
0,204,transit,0.0
0,205,car,368.1605
0,205,ped,104.6641
0,205,transit,0.0
0,206,car,352.7194
0,206,ped,0.0
0,206,transit,0.0
0,207,car,18.2819
0,207,ped,33.5059
0,207,transit,0.0
0,208,car,87.8408
0,208,ped,0.0
0,208,transit,0.0
0,209,car,313.9212
0,209,ped,0.0
0,209,transit,0.0
0,210,car,76.2426
0,210,ped,0.0
0,210,transit,0.0
0,211,car,520.99
0,211,ped,0.0
0,211,transit,0.0
0,212,car,242.0615
0,212,ped,147.4109
0,212,transit,0.0
0,213,car,1450.6487
0,213,ped,61.837
0,213,transit,0.0
0,214,car,150.1121
0,214,ped,0.0
0,214,transit,0.0
0,215,car,1442.2236
0,215,ped,33.6606
0,215,transit,0.0
0,216,car,1517.4737
0,216,ped,0.0
0,216,transit,0.0
0,217,car,1340.4094
0,217,ped,0.0
0,217,transit,0.0
0,218,car,1069.0094
0,218,ped,17.4401
0,218,transit,0.0
0,219,car,84.4368
0,219,ped,4.7643
0,219,transit,0.0
0,220,car,1075.8449
0,220,ped,30.1646
0,220,transit,0.0
0,221,car,152.5066
0,221,ped,497.6957
0,221,transit,0.0
0,222,car,1188.9482
0,222,ped,502.338
0,222,transit,0.0
0,223,car,418.3924
0,223,ped,0.0
0,223,transit,0.0
0,224,car,2085.8887
0,224,ped,259.2975
0,224,transit,0.0
0,225,car,739.977
0,225,ped,0.0
0,225,transit,0.0
0,226,car,8.17
0,226,ped,0.0
0,226,transit,0.0
0,227,car,429.6776
0,227,ped,114.2748
0,227,transit,0.0
0,228,car,0.0
0,228,ped,0.0
0,228,transit,0.0
0,229,car,277.3672
0,229,ped,0.0
0,229,transit,0.0
0,230,car,964.5615
0,230,ped,0.0
0,230,transit,0.0
0,231,car,834.4284
0,231,ped,53.0291
0,231,transit,0.0
0,232,car,562.047
0,232,ped,0.0
0,232,transit,0.0
0,233,car,709.0213
0,233,ped,215.6212
0,233,transit,0.0
0,234,car,232.024
0,234,ped,229.205
0,234,transit,0.0
0,235,car,1286.5096
0,235,ped,0.0
0,235,transit,0.0
0,236,car,1724.2248
0,236,ped,0.0
0,236,transit,0.0
0,237,car,122.3309
0,237,ped,0.0
0,237,transit,0.0
0,238,car,135.4984
0,238,ped,10.6496
0,238,transit,0.0
0,239,car,448.3214
0,239,ped,0.0
0,239,transit,0.0
0,240,car,0.0
0,240,ped,100.8841
0,240,transit,0.0
0,241,car,103.5698
0,241,ped,48.0908
0,241,transit,0.0
0,242,car,58.3994
0,242,ped,0.0
0,242,transit,0.0
0,243,car,58.3593
0,243,ped,0.0
0,243,transit,0.0
0,244,car,92.7092
0,244,ped,51.5926
0,244,transit,0.0
0,245,car,147.8589
0,245,ped,101.5805
0,245,transit,0.0
0,246,car,105.1414
0,246,ped,0.0
0,246,transit,0.0
0,247,car,862.9582
0,247,ped,33.7752
0,247,transit,0.0
0,248,car,925.8013
0,248,ped,0.0
0,248,transit,0.0
0,249,car,184.6206
0,249,ped,0.0
0,249,transit,0.0
0,250,car,2157.2881
0,250,ped,25.9724
0,250,transit,0.0
0,251,car,2090.9278
0,251,ped,0.0
0,251,transit,0.0
0,252,car,313.182
0,252,ped,86.2151
0,252,transit,0.0
0,253,car,404.9851
0,253,ped,130.8299
0,253,transit,0.0
0,254,car,164.2011
0,254,ped,373.4433
0,254,transit,0.0
0,255,car,391.3259
0,255,ped,105.9637
0,255,transit,0.0
0,256,car,441.7187
0,256,ped,34.3961
0,256,transit,0.0
0,257,car,449.7505
0,257,ped,0.0
0,257,transit,0.0
0,258,car,331.5418
0,258,ped,0.0
0,258,transit,0.0
0,259,car,807.6413
0,259,ped,19.4402
0,259,transit,0.0
0,260,car,0.0
0,260,ped,68.8786
0,260,transit,0.0
0,261,car,855.1624
0,261,ped,0.0
0,261,transit,0.0
0,262,car,353.7362
0,262,ped,95.2304
0,262,transit,0.0
0,263,car,891.0983
0,263,ped,45.4702
0,263,transit,0.0
0,264,car,1576.3725
0,264,ped,0.0
0,264,transit,0.0
0,265,car,944.0914
0,265,ped,0.0
0,265,transit,0.0
0,266,car,32.6708
0,266,ped,0.0
0,266,transit,0.0
0,267,car,528.4223
0,267,ped,19.1001
0,267,transit,0.0
0,268,car,0.0
0,268,ped,0.0
0,268,transit,0.0
0,269,car,228.224
0,269,ped,225.8725
0,269,transit,0.0
0,270,car,0.0
0,270,ped,0.0
0,270,transit,0.0
0,271,car,2021.117
0,271,ped,25.6376
0,271,transit,0.0
0,272,car,1021.9622
0,272,ped,0.0
0,272,transit,0.0
0,273,car,72.1002
0,273,ped,0.0
0,273,transit,0.0
0,274,car,753.1573
0,274,ped,0.0
0,274,transit,0.0
0,275,car,425.8974
0,275,ped,0.0
0,275,transit,0.0
0,276,car,395.3826
0,276,ped,0.0
0,276,transit,0.0
0,277,car,64.6229
0,277,ped,0.0
0,277,transit,0.0
0,278,car,0.0
0,278,ped,0.0
0,278,transit,0.0
0,279,car,51.9919
0,279,ped,45.0099
0,279,transit,0.0
0,280,car,112.1097
0,280,ped,90.3467
