tick,edge_id,mode,flow
0,85,transit,8.9827
0,86,car,1408.0175
0,86,transit,34.4495
0,87,car,55.8283
0,87,ped,80.0784
0,87,transit,11.4771
0,88,car,1459.8253
0,88,transit,30.1955
0,89,car,1339.7678
0,89,ped,62.3448
0,90,car,1300.95
0,91,car,995.3343
0,91,ped,469.6553
0,92,car,28.3871
0,92,ped,31.9394
0,93,car,349.4765
0,94,car,126.1555
0,95,ped,71.2382
0,96,car,28.3871
0,97,ped,4.4494
0,98,ped,39.584
0,99,car,197.573
0,99,ped,13.8655
0,100,car,279.2914
0,100,ped,5.1971
0,101,car,161.6412
0,101,ped,39.9922
0,102,car,479.2935
0,102,ped,307.7599
0,103,car,21.6349
0,104,car,47.1025
0,105,car,123.8594
0,105,ped,96.6267
0,106,car,190.4007
0,107,car,20.1294
0,107,transit,26.0263
0,108,car,458.112
0,109,car,20.1294
0,109,ped,43.1618
0,109,transit,63.4002
0,110,car,506.315
0,110,ped,54.1645
0,110,transit,27.8231
0,111,car,183.8881
0,111,transit,61.2607
0,112,car,47.8248
0,113,car,609.4706
0,114,car,356.8615
0,114,ped,137.8625
0,115,car,484.5776
0,115,ped,121.7552
0,115,transit,8.82
0,116,car,660.9907
0,117,car,510.3531
0,117,ped,5.3286
0,118,car,799.48
0,119,car,1466.3136
0,119,ped,0.2261
0,120,car,249.2758
0,121,car,230.5029
0,121,ped,108.7711
0,122,car,239.1446
0,122,ped,131.4446
0,123,car,416.942
0,124,ped,579.4561
0,125,car,441.9925
0,125,ped,496.4177
0,126,car,641.5306
0,127,car,630.5188
0,128,car,538.3182
0,128,ped,15.7175
0,129,car,854.2703
0,131,car,766.8193
0,133,car,783.3094
0,134,car,578.8176
0,135,car,245.7698
0,136,car,116.3433
0,137,car,272.4963
0,138,car,154.2072
0,138,ped,344.907
0,139,car,276.5549
0,139,ped,493.8769
0,140,car,213.2847
0,140,ped,158.0193
0,141,car,47.1025
0,142,ped,32.834
0,143,car,320.4902
0,144,car,804.9765
0,144,ped,32.8547
0,145,car,156.5504
0,145,ped,40.8005
0,146,car,529.5394
0,146,transit,19.6329
0,147,car,74.4494
0,148,car,151.0592
0,149,car,427.3469
0,149,ped,31.9283
0,150,car,98.2542
0,150,ped,126.2007
0,151,car,1220.8701
0,151,ped,75.2048
0,152,car,1242.1534
0,152,ped,89.8688
0,153,car,264.3152
0,153,ped,38.3074
0,154,car,840.7183
0,154,ped,3.6749
0,155,car,939.0967
0,156,car,913.7513
0,158,car,425.1357
0,159,car,140.4034
0,159,ped,148.9783
0,160,ped,754.7941
0,161,car,71.8681
0,162,car,641.5306
0,163,car,31.7743
0,164,car,723.4758
0,164,ped,45.3315
0,165,car,151.8824
0,166,car,118.2563
0,167,ped,3.9976
0,168,car,112.3006
0,169,car,639.3331
0,169,ped,90.4427
0,170,car,18.3802
0,170,ped,154.0998
0,171,car,69.3091
0,171,ped,193.9778
0,173,car,369.938
0,173,ped,65.9631
0,175,car,412.2296
0,175,ped,508.7615
0,176,car,103.7752
0,178,car,8.2497
0,178,ped,39.0639
0,179,car,853.0397
0,180,car,541.1186
0,180,ped,47.8645
0,180,transit,17.8515
0,181,car,202.5209
0,182,car,1796.5734
0,183,car,1488.734
0,183,ped,13.0289
0,184,car,96.1092
0,185,car,333.4893
0,186,car,335.3558
0,187,car,330.5772
0,187,ped,16.4381
0,188,car,355.4857
0,188,ped,6.8579
0,189,car,353.8279
0,190,car,1028.9347
0,191,car,976.4652
0,191,ped,16.5335
0,192,car,61.9107
0,192,ped,778.6059
0,193,car,512.4062
0,194,car,189.4923
0,194,ped,809.0073
0,195,car,661.5651
0,195,ped,845.4178
0,196,car,70.1968
0,197,ped,26.9988
0,198,car,230.6182
0,199,car,168.513
0,200,car,294.1999
0,200,ped,48.8213
0,201,car,750.8403
0,202,car,487.5917
0,202,ped,1109.1133
0,203,car,674.1883
0,203,ped,932.9232
0,204,car,297.6507
0,204,ped,821.1003
0,205,car,736.0969
0,205,ped,278.9601
0,206,car,189.4874
0,206,ped,44.9832
0,207,car,17.6231
0,209,car,109.0448
0,210,car,214.5585
0,211,car,768.9448
0,211,ped,26.0795
0,212,car,428.5444
0,212,ped,70.6688
0,213,car,1122.9625
0,213,ped,106.4931
0,214,car,949.273
0,215,car,239.7176
0,215,ped,71.8334
0,216,car,1655.4866
0,217,car,274.12
0,218,car,200.9509
0,218,ped,61.8415
0,219,car,49.4868
0,219,ped,78.546
0,220,car,440.3198
0,221,car,342.5395
0,222,car,285.4878
0,222,ped,9.4097
0,223,car,217.8126
0,223,ped,63.3051
0,224,car,230.5213
0,225,car,1151.6281
0,225,ped,39.0025
0,226,car,69.2224
0,226,ped,21.4724
0,227,car,874.9442
0,228,car,458.2722
0,228,ped,28.5162
0,229,car,432.6732
0,229,ped,898.337
0,230,car,191.5564
0,231,car,78.0175
0,232,car,236.1329
0,234,car,332.28
0,235,car,85.4856
0,236,car,702.2841
0,236,ped,1170.3239
0,237,car,468.0785
0,238,car,408.745
0,238,ped,31.8001
0,239,car,290.8503
0,239,ped,111.5627
0,240,car,48.4962
0,240,ped,117.2032
0,241,car,36.2096
0,241,ped,77.8085
0,242,car,91.0733
0,242,ped,63.7902
0,243,car,197.5965
0,244,car,206.0627
0,245,car,343.8825
0,246,car,97.3135
0,246,ped,51.1651
0,247,car,186.9604
0,247,ped,5.476
0,248,car,1366.3138
0,249,car,2446.5168
0,250,car,486.2315
0,251,car,130.7803
0,251,ped,111.2278
0,252,car,341.5708
0,252,ped,152.6958
0,253,car,226.2233
0,253,ped,250.2752
0,254,car,448.9472
0,254,ped,420.2345
0,255,car,226.2233
0,255,ped,139.3781
0,256,car,74.4665
0,257,car,182.3691
0,258,car,305.9936
0,259,car,1059.7178
0,260,car,1407.1167
0,260,ped,34.1795
0,261,car,608.0224
0,262,car,577.2454
0,263,car,255.1873
0,264,car,245.6265
0,264,ped,913.9551
0,265,car,401.627
0,266,car,187.0466
0,266,ped,8.8554
0,267,car,286.372
0,269,car,298.4102
0,269,ped,1271.5967
0,270,ped,1196.4376
0,271,car,1282.0096
0,272,car,545.1397
0,273,car,30.1975
0,273,ped,48.1455
0,274,ped,69.4977
0,275,car,385.056
0,277,car,17.6231
0,277,ped,67.1278
0,278,car,65.5898
0,279,car,108.7492
0,279,ped,57.7939
0,280,car,88.8473
0,281,car,84.6744
0,281,ped,51.0238
0,282,car,680.3338
0,283,car,382.1037
0,284,car,221.1048
0,285,car,2517.4509
0,286,car,119.2876
0,286,ped,68.2239
0,287,car,32.8358
0,287,ped,25.6323
0,288,car,186.0267
0,290,car,516.611
0,290,ped,446.2591
0,291,car,129.5871
0,292,ped,43.3006
0,293,car,233.2911
0,293,ped,33.2873
0,294,ped,104.5504
0,295,car,1383.4452
0,296,car,196.6669
0,296,ped,139.3442
0,297,car,534.7854
0,297,ped,128.364
0,298,car,196.6669
0,298,ped,284.039
0,299,car,576.8831
0,299,ped,6.2253
0,300,car,517.7571
0,300,ped,1175.4681
0,301,car,103.8563
0,302,car,597.6326
0,302,ped,1219.4858
0,303,car,57.6672
0,303,ped,2553.0088
0,304,car,470.5217
0,304,ped,1581.3191
0,305,car,378.2857
0,306,car,382.9411
0,306,ped,329.4188
0,307,car,1491.1454
0,307,ped,307.3662
0,308,car,372.6458
0,309,car,210.6
0,310,car,308.4733
0,311,car,70.1834
0,311,ped,24.5515
0,312,car,200.7525
0,312,ped,22.2425
0,313,car,196.3566
0,314,car,538.0208
0,315,ped,55.4906
0,316,car,339.218
0,317,car,2459.8234
0,317,ped,51.1934
0,318,car,349.0839
0,319,car,119.2876
0,320,car,460.9071
0,321,car,279.7134
0,321,ped,27.1457
0,322,car,775.5355
0,322,ped,45.5486
0,324,car,951.4026
0,324,ped,524.7945
0,325,car,885.374
0,325,ped,546.5674
0,326,car,1128.4046
0,327,car,806.46
0,328,car,973.6553
0,328,ped,49.6159
0,329,car,229.82
0,329,ped,96.6241
0,330,car,902.3377
0,331,car,601.0006
0,332,car,245.6265
0,333,car,285.9299
0,334,car,218.0641
0,334,ped,2507.3748
0,335,car,403.0773
0,335,ped,2565.2118
0,336,car,57.6672
0,337,car,413.5914
0,338,car,71.0866
0,339,car,177.0844
0,339,ped,30.7213
0,340,car,1707.4465
0,341,car,280.7256
0,341,ped,207.4411
0,342,ped,154.7572
0,343,car,235.354
0,343,ped,13.5463
0,344,car,338.7871
0,345,car,59.2698
0,346,car,255.3865
0,347,car,237.8816
0,347,ped,38.2115
0,348,car,301.7468
0,349,car,837.6124
0,349,ped,85.187
0,351,car,153.4824
0,351,ped,131.2008
0,353,car,2362.1934
0,353,ped,99.4138
0,354,car,178.5255
0,354,ped,24.8478
0,355,car,119.2876
0,355,ped,58.2201
0,356,car,171.3015
0,357,car,197.6378
0,358,car,38.9622
0,358,ped,625.6198
0,359,car,18.2964
0,359,ped,583.872
0,360,car,1192.5178
0,361,car,509.0646
0,361,ped,37.1608
0,362,car,81.6884
0,363,car,330.7279
0,364,car,167.2127
0,365,car,1155.6337
0,365,ped,42.5147
0,366,car,1436.5057
0,367,car,34.5841
0,368,car,245.6265
0,368,ped,2477.537
0,369,ped,2490.8386
0,370,car,561.5318
0,370,ped,13.7147
0,371,car,492.6885
0,372,car,57.6672
0,372,ped,113.0501
0,373,car,378.7518
0,373,ped,63.7195
0,375,car,378.7518
0,376,car,1432.9315
0,377,car,73.2135
0,377,ped,59.8799
0,380,car,308.4733
0,381,ped,18.1225
0,382,car,161.7146
0,383,ped,19.0031
0,384,car,121.4458
0,385,car,661.0998
0,385,ped,428.9249
0,386,car,661.8653
0,386,ped,585.9751
0,387,car,1050.8222
0,387,ped,733.3289
0,388,car,139.5859
0,388,ped,199.0459
0,389,car,1346.3687
0,389,ped,1084.3236
0,390,car,2655.7304
0,391,car,1811.0201
0,391,ped,1109.4833
0,392,car,285.5946
0,392,ped,201.409
0,393,car,1890.5313
0,393,ped,1430.5215
0,394,car,2107.8386
0,394,ped,1404.6443
0,395,car,2132.835
0,395,ped,1776.5409
0,396,car,881.9304
0,396,ped,1848.4863
0,397,car,1171.6057
0,398,car,778.1439
0,398,ped,7.0371
0,399,car,535.596
0,400,car,196.5941
0,400,ped,1479.8472
0,401,car,592.9328
0,401,ped,1491.7412
0,402,car,557.904
0,402,ped,984.0791
0,403,car,1663.1835
0,403,ped,2482.8594
0,404,car,1137.3294
0,405,car,771.0195
0,406,car,20.8138
0,407,car,194.6432
0,408,car,130.8824
0,408,ped,135.7964
0,409,car,194.6432
0,410,car,721.4999
0,410,ped,29.7716
0,411,car,993.5494
0,412,car,584.4111
0,412,ped,44.2619
0,413,car,197.7034
0,415,car,276.5025
0,415,ped,55.706
0,416,car,588.5631
0,416,ped,66.6159
0,417,car,219.943
0,417,ped,55.706
0,418,car,59.2698
0,419,ped,194.3498
0,420,car,93.6268
0,420,ped,294.1274
0,421,car,243.4308
0,421,ped,106.6084
0,422,car,360.9285
0,423,car,519.837
0,423,ped,68.9724
0,423,transit,23.4603
0,424,car,64.9566
0,424,transit,14.7048
0,425,car,24.0873
0,425,ped,161.6603
0,425,transit,0.3328
0,426,car,2720.9585
0,426,ped,119.2225
0,427,ped,135.4169
0,428,car,211.4731
0,429,car,165.4167
0,429,ped,23.6646
0,430,car,292.8041
0,431,car,383.8634
0,432,car,236.1226
0,432,ped,33.9754
0,433,car,225.9105
0,434,car,742.4037
0,434,ped,1854.8104
0,435,car,281.4924
0,435,ped,1894.1192
0,436,car,996.2444
0,436,ped,1890.8686
0,437,car,108.8315
0,437,ped,724.4429
0,438,car,1006.9459
0,439,car,771.3761
0,440,car,1072.5974
0,440,ped,979.9054
0,441,car,168.6656
0,442,car,1989.3543
0,442,ped,999.8696
0,443,car,1106.234
0,443,ped,973.2123
0,444,car,973.2431
0,445,car,71.7419
0,445,ped,208.025
0,446,car,872.505
0,446,ped,56.2295
0,447,car,505.1623
0,448,car,587.3769
0,449,car,248.0594
0,450,car,921.3595
0,450,ped,66.6159
0,451,car,341.3069
0,451,ped,107.2882
0,452,car,341.6711
0,453,car,301.5575
0,454,car,181.7422
0,455,car,76.8929
0,455,ped,13.733
0,456,ped,54.315
0,457,car,49.6163
0,458,car,243.4308
0,458,ped,39.1737
0,459,car,144.6357
0,459,ped,11.3689
0,460,car,1191.3314
0,460,transit,28.0135
0,461,car,1278.9494
0,461,ped,130.2887
0,462,car,195.4109
0,462,ped,29.7184
0,463,car,1480.3344
0,463,ped,12.201
0,464,car,267.5299
0,465,car,1331.5843
0,465,ped,103.4028
0,466,car,1241.7661
0,466,ped,51.0764
0,467,car,190.2717
0,468,car,275.7827
0,469,car,447.9452
0,469,ped,1101.9032
0,470,car,398.3601
0,470,ped,1152.9038
0,471,car,692.2834
0,471,ped,11.9026
0,472,car,242.1837
0,472,ped,2193.5638
0,473,ped,500.1291
0,474,car,815.5088
0,475,car,726.5082
0,475,ped,707.581
0,476,ped,173.9787
0,477,car,213.7449
0,477,ped,515.0517
0,478,car,297.7799
0,479,car,11.3937
0,479,ped,486.8837
0,480,car,123.6716
0,480,ped,470.9685
0,481,car,1050.7743
0,481,ped,1192.6465
0,482,car,1487.981
0,483,car,663.2323
0,483,ped,1032.1316
0,484,ped,961.0234
0,485,car,128.2132
0,485,ped,45.5259
0,486,car,248.0594
0,487,car,74.5176
0,488,car,311.2352
0,488,ped,122.3731
0,489,car,512.7832
0,489,ped,181.7589
0,490,ped,20.5111
0,491,car,59.2698
0,492,car,43.4231
0,493,car,213.1769
0,494,car,180.7314
0,495,car,1067.224
0,495,transit,38.1197
0,497,car,135.4443
0,497,transit,34.2241
0,498,car,13.8758
0,498,transit,13.6233
0,499,car,245.8422
0,499,ped,30.9857
0,500,car,101.8417
0,500,transit,7.4934
0,501,car,1150.5034
0,502,car,97.5904
0,502,ped,928.5779
0,503,car,56.9813
0,503,ped,1016.1847
0,504,car,349.3126
0,504,ped,56.9396
0,505,car,11.3937
0,506,car,182.9153
0,507,car,489.8151
0,508,car,565.4488
0,508,ped,97.1609
0,509,car,11.3937
0,509,ped,350.5271
0,510,car,818.0321
0,510,ped,318.274
0,511,ped,152.4372
0,512,car,56.0078
0,513,car,145.5926
0,514,car,56.0078
0,514,ped,25.9835
0,515,car,177.5986
0,515,ped,428.1613
0,516,car,1387.2311
0,516,ped,34.7695
0,517,car,295.1269
0,517,ped,36.0366
0,519,car,212.8876
0,519,ped,916.3443
0,520,car,110.2563
0,521,car,292.8285
0,521,ped,909.9104
0,522,car,172.3808
0,522,ped,880.2492
0,523,car,112.4837
0,524,car,466.6806
0,525,car,77.9061
0,525,ped,231.524
0,526,car,59.2698
0,526,ped,252.7675
0,527,car,125.5281
0,527,ped,66.4
0,528,car,284.7693
0,529,car,130.8711
0,529,transit,14.854
0,530,car,298.8994
0,530,transit,21.5078
0,531,car,662.2994
0,531,transit,12.3674
0,532,car,203.1161
0,532,ped,19.9513
0,532,transit,38.204
0,533,car,111.4342
0,533,transit,7.5876
0,534,car,203.1161
0,534,ped,85.6641
0,534,transit,14.4863
0,535,car,363.7805
0,535,ped,293.1837
0,536,car,266.0673
0,536,ped,427.1911
0,536,transit,2.912
0,537,car,985.8593
0,538,car,699.8917
0,538,ped,498.4225
0,539,car,255.3161
0,539,ped,507.4344
0,540,car,772.7134
0,541,car,505.3339
0,541,ped,27.5339
0,542,car,164.4823
0,543,car,745.2631
0,544,car,460.1043
0,545,car,1242.7273
0,546,car,34.7691
0,546,ped,310.3119
0,547,car,438.7629
0,548,ped,132.2034
0,549,car,386.1551
0,550,car,880.2866
0,550,ped,159.5333
0,551,car,969.8539
0,551,ped,147.1579
0,552,car,265.0778
0,552,ped,258.8237
0,553,car,901.0686
0,554,car,64.1141
0,555,car,773.4122
0,556,car,52.9463
0,556,ped,115.9037
0,557,car,628.4386
0,558,car,535.7959
0,559,car,140.7983
0,560,car,85.4856
0,561,car,93.5478
0,561,ped,875.375
0,562,car,525.9504
0,562,ped,582.1185
0,563,car,138.0121
0,563,ped,287.5621
0,565,car,125.5281
0,565,ped,30.3517
0,566,car,14.5463
0,566,ped,102.3465
0,567,car,120.1189
0,567,ped,117.5928
0,568,car,54.1868
0,569,car,495.3184
0,570,car,75.0131
0,570,ped,68.3847
0,571,car,163.2883
0,571,ped,140.5734
0,572,car,201.6752
0,572,ped,117.8486
0,573,car,386.4518
0,574,car,964.6891
0,574,ped,373.7214
0,575,car,60.4668
0,575,ped,395.2421
0,576,car,122.1254
0,577,car,75.5493
0,577,ped,41.1175
0,578,car,47.4642
0,579,car,75.5493
0,579,ped,59.373
0,580,car,35.9088
0,581,car,385.1907
0,581,ped,76.525
0,582,car,89.9961
0,583,car,857.3647
0,583,ped,401.9263
0,584,car,731.4438
0,584,ped,441.461
0,585,car,85.1454
0,586,car,768.4572
0,586,ped,297.7587
0,587,car,138.3583
0,587,ped,54.7265
0,588,car,178.3821
0,588,ped,138.451
0,589,car,282.8652
0,589,ped,226.1898
0,590,car,93.1729
0,590,ped,145.1535
0,591,car,93.1729
0,591,ped,120.4942
0,593,car,81.2376
0,594,car,245.3039
0,594,ped,31.1617
0,595,car,326.0061
0,596,car,85.4856
0,597,car,305.1923
0,597,ped,8.0053
0,598,car,558.4393
0,598,ped,543.2477
0,599,car,186.213
0,600,car,125.5281
0,600,ped,46.8001
0,601,car,36.025
0,602,car,74.6011
0,602,ped,104.9807
0,603,car,310.2962
0,604,car,141.9005
0,605,car,160.6888
0,605,ped,24.311
0,606,car,137.4388
0,607,car,13.5125
0,607,ped,46.8591
0,608,car,112.0448
0,609,car,96.744
0,609,ped,19.8377
0,610,car,914.0263
0,610,ped,324.0614
0,611,car,410.3039
0,611,ped,186.9683
0,612,car,719.5519
0,612,ped,107.2101
0,613,car,708.8718
0,613,ped,26.286
0,615,car,777.2153
0,615,ped,19.9642
0,616,car,1059.5671
0,616,ped,110.9587
0,617,car,1491.4173
0,618,car,178.541
0,618,ped,405.9223
0,619,car,845.6566
0,620,car,119.0389
0,620,ped,5.2346
0,621,car,865.94
0,622,car,801.8259
0,622,ped,20.8935
0,623,car,114.5065
0,624,car,282.8652
0,624,ped,159.3475
0,625,car,100.324
0,627,car,38.734
0,628,car,110.5221
0,629,car,224.0419
0,629,ped,99.8293
0,630,car,38.734
0,630,ped,32.8791
0,631,car,98.0038
0,632,car,379.8016
0,632,ped,482.7927
0,633,car,60.4975
0,633,ped,31.9228
0,634,car,7.7751
0,637,car,8.2408
0,637,ped,108.1502
0,638,ped,100.1582
0,639,car,8.2408
0,640,car,493.2737
0,640,ped,67.9273
0,641,car,706.7686
0,642,car,82.1102
0,643,car,836.5363
0,644,car,847.8093
0,645,car,83.2685
0,646,car,1076.1677
0,646,ped,162.2414
0,647,car,31.2716
0,647,ped,68.4223
0,648,car,960.6648
0,648,ped,97.5149
0,649,car,17.8408
0,649,ped,35.8993
0,650,car,950.7952
0,650,ped,82.2279
0,651,car,148.9171
0,651,ped,247.2793
0,652,car,35.2969
0,652,ped,347.1146
0,653,car,33.8934
0,653,ped,37.9829
0,654,car,361.5801
0,655,car,385.9228
0,655,ped,34.7877
0,656,car,90.4481
0,656,ped,134.7289
0,657,car,486.0127
0,657,ped,23.8959
0,658,car,216.4532
0,659,car,211.3526
0,659,ped,1.5086
0,660,car,207.4302
0,661,car,138.606
0,661,ped,85.8543
0,662,car,253.6448
0,662,ped,200.7687
0,663,car,189.9456
0,664,car,14.5463
0,664,ped,234.7923
0,665,car,219.4858
0,665,ped,95.9371
0,666,car,63.6199
0,666,ped,67.5066
0,668,car,252.279
0,668,ped,33.4513
0,669,car,366.0548
0,670,car,424.1185
0,670,ped,77.8261
0,671,ped,74.8067
0,672,car,71.596
0,673,ped,52.3987
0,676,car,54.7743
0,676,ped,299.7058
0,677,car,153.8275
0,677,ped,45.0842
0,678,ped,99.9412
0,679,car,114.896
0,679,ped,55.3624
0,680,car,71.7881
0,680,ped,62.353
0,682,car,153.6626
0,682,ped,22.8104
0,683,car,324.7526
0,683,ped,32.147
1,1,ped,12.3084
1,2,car,131.9001
1,3,car,97.1586
1,4,car,190.7751
1,4,ped,15.3044
1,5,car,269.804
1,6,car,30.7566
1,6,ped,48.2881
1,7,car,232.188
1,8,ped,18.8469
1,8,transit,7.5387
1,9,car,265.4588
1,9,transit,13.9853
1,10,car,446.5977
1,10,transit,83.2681
1,11,car,78.5251
1,11,ped,24.1814
1,11,transit,39.1261
1,12,car,38.2635
1,13,car,45.5255
1,13,transit,34.0493
1,14,car,86.4077
1,15,car,125.3103
1,15,ped,21.863
1,15,transit,40.9669
1,16,car,168.7476
1,16,transit,8.7452
1,17,ped,87.9526
1,19,car,47.0439
1,19,ped,143.61
1,20,car,95.1247
1,21,car,85.0959
1,21,ped,180.1964
1,22,car,305.7825
1,22,ped,392.676
1,23,car,53.2258
1,23,ped,180.5728
1,24,ped,139.939
1,25,car,82.0755
1,25,ped,35.0964
1,27,car,133.1532
1,28,ped,9.3408
1,29,car,10.9867
1,29,ped,15.0869
1,30,ped,15.7951
1,31,car,181.0892
1,31,ped,10.9305
1,32,car,76.2375
1,32,ped,15.845
1,34,car,413.3251
1,34,ped,57.8296
1,35,car,255.1956
1,36,ped,34.9276
1,38,car,92.8442
1,38,ped,95.5558
1,39,car,234.5226
1,40,car,379.5436
1,40,ped,75.3968
1,41,car,48.3611
1,41,ped,26.3459
1,42,car,362.2381
1,42,ped,61.8907
1,43,car,100.6108
1,44,car,357.8135
1,45,ped,75.7918
1,45,transit,32.0299
1,46,car,428.8711
1,46,transit,10.6073
1,47,car,573.1892
1,47,ped,73.6785
1,47,transit,105.3039
1,48,car,334.1496
1,48,transit,126.2108
1,49,car,448.3213
1,49,ped,101.4791
1,49,transit,88.0046
1,50,car,180.6413
1,50,ped,90.5537
1,50,transit,42.754
1,51,car,82.2216
1,51,ped,51.5984
1,51,transit,22.1074
1,52,car,363.0681
1,52,transit,8.7452
1,54,car,86.0229
1,54,transit,38.9534
1,55,ped,46.9222
1,55,transit,13.9853
1,56,car,215.6218
1,57,car,1332.1965
1,57,ped,397.3535
1,58,car,1242.2943
1,59,car,82.5105
1,60,car,1188.6786
1,62,car,976.2169
1,63,ped,32.8256
1,64,car,854.0551
1,65,car,167.0592
1,65,ped,72.426
1,66,car,760.3982
1,66,ped,70.7644
1,67,car,770.2442
1,68,car,180.1829
1,68,ped,132.1023
1,69,car,558.8147
1,69,ped,81.136
1,70,car,113.6031
1,70,ped,9.4163
1,71,car,58.6021
1,71,ped,57.4669
1,73,car,243.9758
1,73,transit,21.1811
1,74,car,478.4984
1,74,ped,29.8253
1,74,transit,37.5217
1,75,car,5.088
1,76,car,165.4439
1,76,transit,18.5279
1,77,car,5.088
1,77,ped,44.6881
1,78,car,124.8692
1,78,ped,44.5398
1,78,transit,109.1386
1,79,car,134.2832
1,79,transit,109.1979
1,80,car,283.8302
1,80,ped,94.2256
1,80,transit,74.7807
1,81,car,872.2704
1,81,ped,73.9818
1,81,transit,17.3645
1,82,car,76.4084
1,83,car,247.0753
1,84,car,392.3219
1,84,ped,25.0802
1,84,transit,70.9342
1,85,car,768.3693
1,85,transit,9.3837
1,86,car,1095.4829
1,86,transit,48.6204
1,87,car,287.7477
1,87,ped,63.081
1,87,transit,11.4393
1,88,car,1574.5027
1,88,transit,50.1444
1,89,car,1320.3672
1,89,ped,62.8914
1,90,car,1195.5214
1,91,car,1228.4634
1,91,ped,435.827
1,92,ped,31.7348
1,93,car,104.4979
1,94,car,104.4979
1,95,ped,69.7509
1,97,car,28.4192
1,97,ped,4.3245
1,98,ped,52.3063
1,99,car,305.5373
1,99,ped,42.0841
1,100,car,216.5015
1,100,ped,14.6459
1,101,car,160.513
1,101,ped,74.1788
1,102,car,328.0137
1,102,ped,226.7065
1,103,car,103.8595
1,104,car,214.21
1,105,ped,64.7735
1,106,car,74.7509
1,107,transit,11.5001
1,108,car,532.7903
1,109,car,52.3726
1,109,ped,22.5802
1,109,transit,51.9198
1,110,car,386.3168
1,110,ped,39.8893
1,110,transit,51.6192
1,111,car,258.9388
1,111,transit,111.8923
1,113,car,506.2131
1,114,car,524.8454
1,114,ped,92.6127
1,115,car,654.1975
1,115,ped,80.6425
1,115,transit,6.0603
1,116,car,885.6417
1,117,car,254.4537
1,117,ped,11.3605
1,118,car,778.5952
1,118,ped,0.2221
1,119,car,1451.0089
1,120,car,240.8846
1,121,car,621.4669
1,121,ped,104.1345
1,122,car,395.3518
1,122,ped,150.9966
1,123,car,420.8454
1,124,ped,486.7667
1,125,car,357.7184
1,125,ped,462.4871
1,126,car,886.2057
1,127,car,446.3294
1,128,car,558.435
1,128,ped,15.4265
1,129,car,789.14
1,131,car,785.7926
1,133,car,825.4555
1,134,car,783.3104
1,135,car,276.9106
