tick,edge_id,mode,flow
0,216,car,1511.2462
0,217,car,471.2401
0,218,car,516.3212
0,218,ped,14.6259
0,219,car,49.4868
0,219,ped,49.586
0,220,car,199.8629
0,221,car,452.6156
0,222,car,308.5487
0,222,ped,7.0896
0,223,car,199.9822
0,223,ped,60.985
0,224,car,43.3422
0,225,car,1390.0727
0,225,ped,39.0025
0,226,car,74.1247
0,226,ped,21.4724
0,227,car,1418.307
0,228,car,690.5879
0,228,ped,27.605
0,229,car,50.7733
0,229,ped,759.8583
0,230,car,122.7709
0,231,car,79.4287
0,232,car,47.3526
0,234,car,325.4223
0,236,car,743.1928
0,236,ped,1127.9683
0,237,car,605.9722
0,238,car,472.3111
0,238,ped,31.8001
0,239,car,114.1795
0,239,ped,113.4072
0,240,car,29.9097
0,240,ped,132.2467
0,241,ped,71.8945
0,242,car,130.0354
0,242,ped,63.7902
0,243,car,540.5924
0,244,car,419.1093
0,245,car,326.8776
0,246,car,170.1691
0,246,ped,51.1651
0,247,car,267.3405
0,247,ped,5.476
0,248,car,1470.961
0,249,car,2743.4629
0,250,car,492.4765
0,251,ped,159.1263
0,252,car,86.3913
0,252,ped,230.2555
0,253,car,86.3913
0,253,ped,302.8271
0,254,car,342.6208
0,254,ped,466.1816
0,255,car,86.3913
0,255,ped,125.7039
0,256,car,56.6361
0,257,car,109.4152
0,258,car,215.046
0,259,car,1470.0064
0,260,car,1830.9975
0,260,ped,8.7205
0,261,car,827.3084
0,262,car,739.6122
0,263,car,93.4773
0,264,car,10.1664
0,264,ped,775.4764
0,265,car,93.4773
0,266,ped,52.1082
0,267,car,97.5918
0,269,car,291.5525
0,269,ped,1104.464
0,270,ped,1091.4372
0,271,car,1322.1495
0,272,car,609.3017
0,273,car,75.1327
0,273,ped,85.5937
0,274,ped,106.9459
0,275,car,130.979
0,277,car,108.9872
0,277,ped,39.984
0,278,car,3.0561
0,279,car,177.3951
0,279,ped,57.7939
0,280,car,363.1974
0,281,car,162.0806
0,281,ped,51.0238
0,282,car,584.2245
0,283,car,197.5429
0,285,car,2814.397
0,286,car,111.81
0,286,ped,54.7743
0,287,car,66.6439
0,287,ped,86.9804
0,288,car,86.5471
0,290,car,410.2846
0,290,ped,492.2061
0,291,car,179.2183
0,292,ped,43.3006
0,293,car,142.3436
0,293,ped,50.6589
0,294,ped,121.922
0,295,car,1848.6934
0,296,car,204.6915
0,296,ped,158.0192
0,297,car,739.6122
0,297,ped,144.1155
0,298,car,162.2315
0,298,ped,344.3188
0,299,car,87.8316
0,299,ped,6.2253
0,300,car,250.0631
0,300,ped,1069.5885
0,302,car,225.9345
0,302,ped,1130.9769
0,303,ped,2046.7784
0,304,car,277.2835
0,304,ped,1326.0423
0,305,car,376.4922
0,306,car,87.8637
0,306,ped,257.2218
0,307,car,1415.0398
0,307,ped,235.1692
0,308,car,274.1411
0,309,car,248.9541
0,310,car,190.74
0,311,car,112.1395
0,311,ped,24.5515
0,312,car,169.0923
0,312,ped,22.2425
0,313,car,431.126
0,314,car,441.9115
0,315,ped,69.6513
0,316,car,155.0791
0,317,car,2801.9237
0,317,ped,67.9863
0,318,car,150.7721
0,320,car,129.7974
0,321,car,277.9069
0,321,ped,27.1457
0,322,car,468.1672
0,322,ped,45.5486
0,323,car,38.9622
0,324,car,672.4708
0,324,ped,598.9545
0,325,car,672.122
0,325,ped,633.1028
0,326,car,942.4781
0,327,car,713.5875
0,328,car,1540.9773
0,328,ped,38.8194
0,329,car,219.2795
0,329,ped,77.8223
0,330,car,837.3964
0,331,car,224.5872
0,332,car,77.1193
0,333,car,120.5697
0,334,car,16.6718
0,334,ped,2110.3374
0,335,car,207.7736
0,335,ped,2107.7908
0,336,car,93.9203
0,337,car,269.9664
0,338,car,186.4013
0,339,ped,30.7213
0,340,car,1557.4321
0,341,car,284.0075
0,341,ped,185.3654
0,342,car,67.504
0,342,ped,109.1802
0,343,car,35.6044
0,343,ped,37.0476
0,344,car,190.74
0,345,car,59.2698
0,346,car,200.8054
0,347,car,325.3989
0,347,ped,138.0491
0,348,car,350.8078
0,349,car,640.5342
0,349,ped,116.4322
0,350,car,81.8613
0,351,car,59.2384
0,351,ped,101.1364
0,352,car,104.0041
0,353,car,2799.3376
0,353,ped,113.4283
0,354,car,181.807
0,354,ped,22.0694
0,355,ped,60.9985
0,356,car,223.2024
0,357,car,173.2402
0,358,ped,678.5754
0,359,car,93.3788
0,359,ped,663.59
0,360,car,863.3927
0,361,car,278.5664
0,361,ped,30.3434
0,363,car,199.6735
0,364,car,540.8012
0,365,car,1181.3864
0,365,ped,20.335
0,366,car,1843.1196
0,367,car,52.8709
0,368,car,111.7033
0,368,ped,2140.7637
0,369,car,109.8826
0,369,ped,2127.4621
0,370,car,637.7847
0,370,ped,56.0961
0,371,car,818.6146
0,372,car,93.9203
0,372,ped,39.2234
0,373,car,734.8496
0,373,ped,27.341
0,374,car,115.3147
0,375,car,665.6943
0,376,car,1366.8075
0,377,car,135.2146
0,377,ped,61.0378
0,379,car,67.286
0,380,car,131.4065
0,381,car,59.3335
0,381,ped,18.1225
0,382,car,76.0747
0,383,ped,19.0031
0,384,car,121.4458
0,385,car,928.8765
0,385,ped,362.0004
0,386,car,929.5757
0,386,ped,504.5862
0,387,car,1311.7141
0,387,ped,663.3475
0,388,car,53.4127
0,388,ped,241.712
0,389,car,1406.7005
0,389,ped,1026.9439
0,390,car,3175.121
0,391,car,1863.9205
0,391,ped,1062.5545
0,392,car,254.7125
0,392,ped,145.5481
0,393,car,2031.8371
0,393,ped,1318.1349
0,394,car,2125.8662
0,394,ped,1352.3596
0,395,car,2066.6277
0,395,ped,1762.2477
0,396,car,736.7088
0,396,ped,1799.6398
0,397,car,1311.3679
0,398,car,487.6301
0,398,ped,14.1267
0,399,car,897.8625
0,400,car,437.2951
0,400,ped,1400.3204
0,401,car,823.7378
0,401,ped,1411.6209
0,402,car,670.4686
0,402,ped,814.013
0,403,car,2295.0337
0,403,ped,2154.8065
0,404,car,1356.5886
0,405,car,944.4689
0,407,car,271.0259
0,408,car,153.0608
0,408,ped,61.9697
0,409,car,271.0259
0,410,car,928.894
0,410,ped,29.7716
0,411,car,1088.8876
0,412,car,273.9042
0,412,ped,49.5273
0,413,car,344.701
0,415,car,265.9019
0,415,ped,55.706
0,416,car,470.5796
0,416,ped,66.6159
0,417,car,261.9165
0,417,ped,55.706
0,419,ped,121.7942
0,420,car,106.9978
0,420,ped,187.1365
0,421,car,281.0525
0,421,ped,95.9343
0,422,car,369.163
0,423,car,356.5178
0,423,ped,51.9539
0,423,transit,23.4603
0,424,car,7.224
0,424,transit,14.7048
0,425,car,52.3317
0,425,ped,204.3264
0,425,transit,0.3328
0,426,car,3143.3673
0,426,ped,77.6549
0,427,ped,93.8493
0,428,car,204.0138
0,429,car,12.6728
0,429,ped,22.8325
0,430,car,77.811
0,431,car,181.5954
0,432,car,116.3028
0,432,ped,30.0653
0,433,car,143.4623
0,434,car,627.5301
0,434,ped,1773.6209
0,435,car,411.4903
0,435,ped,1780.0477
0,436,car,962.5123
0,436,ped,1789.1877
0,437,car,67.1546
0,437,ped,880.407
0,438,car,787.4325
0,439,car,960.6574
0,440,car,779.9597
0,440,ped,809.8393
0,442,car,2188.4553
0,442,ped,770.906
0,443,car,1259.9841
0,443,ped,797.5633
0,444,car,819.8534
0,445,car,93.9203
0,445,ped,134.1983
0,446,car,802.3106
0,446,ped,56.2295
0,447,car,928.495
0,448,car,766.7472
0,449,car,58.2069
0,450,car,980.0754
0,450,ped,71.6819
0,451,car,233.3203
0,451,ped,101.2215
0,452,car,508.3736
0,453,car,52.7746
0,454,car,91.8044
0,455,car,56.0987
0,455,ped,41.2669
0,456,ped,54.315
0,457,car,49.6163
0,458,car,211.1115
0,458,ped,52.3594
0,459,car,55.1049
0,459,ped,90.0537
0,460,car,1423.3758
0,460,transit,28.0135
0,461,car,1345.4681
0,461,ped,197.0247
0,462,car,205.9595
0,462,ped,29.7184
0,463,car,1682.6258
0,463,ped,90.0537
0,464,car,333.1507
0,465,car,1547.9746
0,465,ped,129.8484
0,466,car,1582.2043
0,466,ped,86.1909
0,467,car,97.8722
0,468,car,45.366
0,469,car,483.7948
0,469,ped,1051.9591
0,470,car,437.1031
0,470,ped,1099.0495
0,471,car,491.1171
0,471,ped,11.9026
0,472,car,372.1816
0,472,ped,2020.3731
0,473,ped,292.468
0,474,car,906.0895
0,475,car,885.3881
0,475,ped,872.7797
0,476,car,92.5192
0,476,ped,227.0401
0,477,car,200.2772
0,477,ped,628.2549
0,478,car,74.0927
0,479,car,52.9477
0,479,ped,620.739
0,480,car,125.5877
0,480,ped,445.8189
0,481,car,1108.8966
0,481,ped,1273.106
0,482,car,2068.4924
0,483,car,1032.805
0,483,ped,1131.467
0,484,ped,1066.499
0,485,car,92.9163
0,485,ped,39.3856
0,486,car,58.2069
0,487,car,39.2207
0,488,car,272.0202
0,488,ped,116.3063
0,489,car,264.3496
0,489,ped,195.8425
0,490,car,17.6231
0,490,ped,48.045
0,491,car,3.1523
0,492,car,124.82
0,493,car,114.6642
0,494,car,215.757
0,495,car,1291.903
0,495,transit,38.1197
0,496,car,48.7068
0,497,car,90.654
0,497,transit,34.2241
0,498,car,48.7068
0,498,transit,13.6233
0,499,car,346.2095
0,499,ped,26.4655
0,500,car,48.7068
0,500,transit,7.4934
0,501,car,1388.5175
0,502,ped,957.3938
0,503,car,170.0703
0,503,ped,952.4844
0,504,car,255.8091
0,504,ped,123.1611
0,505,car,27.8486
0,505,ped,17.3576
0,506,car,87.9128
0,507,car,456.114
0,508,car,457.4359
0,508,ped,22.726
0,509,car,85.7055
0,509,ped,236.27
0,510,car,834.3011
0,510,ped,225.7201
0,511,car,104.0684
0,511,ped,205.4986
0,512,car,67.5571
0,513,car,119.8161
0,514,ped,25.9835
0,515,car,81.8463
0,515,ped,403.0118
0,516,car,1907.2114
0,516,ped,35.6806
0,517,car,203.7401
0,517,ped,36.8041
0,519,car,200.699
0,519,ped,1030.3476
0,520,car,58.2069
0,521,car,183.971
0,521,ped,1023.9138
0,522,car,103.8119
0,522,ped,994.2525
0,523,car,210.6636
0,524,car,229.772
0,525,car,164.561
0,525,ped,260.2335
0,526,ped,238.9901
0,527,car,72.5841
0,527,ped,66.4
0,528,car,276.6499
0,529,car,182.0907
0,529,transit,14.854
0,530,car,522.1896
0,530,transit,21.5078
0,531,car,751.27
0,531,transit,12.3674
0,532,car,208.4686
0,532,ped,40.3308
0,532,transit,38.204
0,533,car,66.6439
0,533,transit,7.5876
0,534,car,208.4686
0,534,ped,106.0435
0,534,transit,14.4863
0,535,car,394.9288
0,535,ped,308.9604
0,536,car,114.6194
0,536,ped,512.0467
0,536,transit,2.912
0,537,car,954.1283
0,538,car,777.4934
0,538,ped,583.2781
0,539,car,398.9722
0,539,ped,393.9536
0,540,car,611.3107
0,541,car,251.6155
0,541,ped,74.7495
0,543,car,514.0317
0,544,car,616.2133
0,545,car,1258.6987
0,546,car,11.5685
0,546,ped,217.7581
0,547,car,456.6675
0,548,car,36.5113
0,548,ped,185.2649
0,549,car,336.5026
0,550,car,1071.9476
0,550,ped,165.3228
0,551,car,1347.9051
0,551,ped,152.9474
0,552,car,283.3222
0,552,ped,227.8846
0,553,car,1276.6027
0,554,car,64.1141
0,555,car,1041.4485
0,556,car,71.7881
0,556,ped,55.636
0,557,car,877.6331
0,558,car,703.6382
0,559,car,226.4874
0,561,car,93.5478
0,561,ped,954.9431
0,562,car,229.772
0,562,ped,627.3689
0,563,car,78.7423
0,563,ped,321.8797
0,565,car,58.0378
0,565,ped,30.3517
0,566,ped,102.3465
0,567,car,131.6981
0,567,ped,117.5928
0,569,car,770.6151
0,570,car,49.3195
0,570,ped,68.3847
0,571,ped,181.1417
0,572,car,313.64
0,572,ped,55.6648
0,573,car,212.4656
0,574,car,973.4174
0,574,ped,296.0099
0,575,ped,270.8974
0,576,car,195.4548
0,577,car,47.4642
0,577,ped,59.373
0,578,car,35.6583
0,579,car,35.6583
0,579,ped,41.1175
0,580,car,121.5758
0,581,car,473.8111
0,581,ped,69.2174
0,583,car,963.143
0,583,ped,515.5077
0,584,car,832.2809
0,584,ped,426.6045
0,585,car,36.5113
0,586,car,865.3304
0,586,ped,229.8407
0,587,car,216.3816
0,587,ped,54.7265
0,588,car,130.1941
0,588,ped,62.6864
0,589,car,301.1096
0,589,ped,174.7914
0,590,car,44.9848
0,590,ped,151.4135
0,591,car,44.9848
0,591,ped,95.0143
0,592,car,71.7881
0,593,car,33.0496
0,594,car,204.7462
0,594,ped,31.1617
0,595,car,453.1685
0,597,car,415.912
0,597,ped,8.0053
0,598,car,465.7866
0,598,ped,567.0148
0,599,car,93.4069
0,600,car,7.7751
0,600,ped,46.8001
0,602,car,116.7157
0,602,ped,104.9807
0,603,car,186.7213
0,604,car,353.7285
0,605,car,247.9692
0,605,ped,24.311
0,606,car,167.5808
0,607,car,106.0075
0,607,ped,46.8591
0,608,car,165.1662
0,609,car,51.5779
0,609,ped,19.8377
0,610,car,878.8494
0,610,ped,260.1069
0,611,car,468.1518
0,611,ped,198.9786
0,612,car,647.3388
0,612,ped,31.2452
0,613,car,648.4647
0,615,car,796.4535
0,615,ped,26.286
0,616,car,1459.601
0,616,ped,152.685
0,617,car,1694.4546
0,618,car,154.4922
0,618,ped,512.4637
0,619,car,656.3643
0,619,ped,7.04
0,620,car,121.9969
0,620,ped,5.2346
0,621,car,653.2294
0,622,car,493.602
0,622,ped,20.8935
0,623,car,288.0431
0,624,car,286.9271
0,624,ped,169.3366
0,625,car,288.0431
0,627,car,226.4531
0,628,car,226.4531
0,629,car,204.7462
0,629,ped,127.1703
0,630,car,133.4029
0,630,ped,60.2201
0,631,car,47.9173
0,632,car,408.706
0,632,ped,516.3771
0,633,car,90.9232
0,633,ped,45.2244
0,634,car,7.7751
0,635,car,95.5188
0,637,car,95.5188
0,637,ped,108.1502
0,638,car,211.828
0,638,ped,100.1582
0,639,car,95.5188
0,640,car,631.5049
0,640,ped,67.9273
0,641,car,962.4197
0,642,car,82.1102
0,643,car,980.0807
0,644,car,980.0807
0,645,car,233.9991
0,646,car,1293.6186
0,646,ped,156.6763
0,647,car,251.0882
0,647,ped,140.1905
0,648,car,1413.7255
0,648,ped,90.7716
0,649,car,112.425
0,649,ped,24.3956
0,650,car,1501.0721
0,650,ped,63.9809
0,651,car,220.513
0,651,ped,301.3181
0,652,car,34.5776
0,652,ped,401.1535
0,653,car,85.1454
0,653,ped,57.0162
0,654,car,235.3548
0,655,car,203.9242
0,656,car,93.9203
0,656,ped,90.5211
0,657,car,304.6038
0,657,ped,43.3051
0,658,car,107.7975
0,659,car,255.0132
0,659,ped,7.203
0,660,car,251.0908
0,661,car,61.1035
0,661,ped,73.9132
0,662,car,239.0984
0,662,ped,250.9526
0,663,car,189.9456
0,664,ped,284.9762
0,665,car,187.2052
0,665,ped,148.7525
0,666,car,118.7405
0,666,ped,67.5066
0,668,car,252.279
0,668,ped,33.4513
0,669,car,331.4772
0,670,car,460.0496
0,670,ped,77.8261
0,671,ped,74.8067
0,672,car,95.419
0,673,ped,95.4742
0,676,car,126.3702
0,676,ped,353.7447
0,677,car,164.7344
0,677,ped,27.2362
0,678,car,184.3685
0,678,ped,55.7333
0,679,car,6.2403
0,679,ped,48.0117
0,680,ped,50.4118
0,682,car,153.6626
0,682,ped,13.955
0,683,car,292.472
0,683,ped,93.8178
1,1,car,14.8478
1,1,ped,12.3084
1,2,car,221.4952
1,3,car,117.8868
1,4,ped,15.3044
1,5,car,230.5344
1,6,car,44.203
1,6,ped,48.2881
1,7,car,384.7271
1,8,ped,18.8469
1,8,transit,10.481
1,9,car,505.4499
1,9,transit,12.6156
1,10,car,523.622
1,10,transit,73.1835
1,11,car,189.2684
1,11,ped,24.1814
1,11,transit,40.565
1,12,car,111.1334
1,13,car,189.2684
1,13,transit,35.4882
1,15,car,281.3073
1,15,ped,41.957
1,15,transit,26.6836
1,16,car,126.4123
1,17,car,341.2637
1,17,ped,76.1735
1,19,car,440.6802
1,19,ped,143.2168
1,21,car,573.8569
1,21,ped,179.8032
1,22,car,752.5595
1,22,ped,428.9472
1,23,car,97.7161
1,23,ped,197.0938
1,24,ped,125.7118
1,25,car,82.0755
1,25,ped,35.0964
1,27,car,87.9292
1,28,ped,9.3408
1,29,car,10.9867
1,29,ped,15.0869
1,30,ped,15.7951
1,31,car,126.9706
1,31,ped,10.9305
1,32,car,41.1971
1,32,ped,15.845
1,34,car,333.2342
1,34,ped,61.1298
1,35,car,255.1956
1,36,ped,47.0776
1,37,car,21.0595
1,38,car,55.001
1,38,ped,95.5558
1,39,car,229.5232
1,40,car,247.1059
1,40,ped,75.3968
1,41,ped,26.3459
1,42,car,292.6314
1,42,ped,61.8907
1,43,car,89.7285
1,44,car,290.7419
1,45,ped,75.7918
1,45,transit,14.0102
1,46,car,398.0036
1,47,car,482.5522
1,47,ped,73.6785
1,47,transit,145.7323
1,48,car,405.6499
1,48,transit,109.5226
1,49,car,430.1295
1,49,ped,91.7537
1,49,transit,83.2499
1,50,car,162.3599
1,50,ped,87.8421
1,50,transit,25.1048
1,51,car,68.1263
1,51,ped,26.5182
1,51,transit,10.6073
1,52,car,212.3014
1,53,car,68.1263
1,54,car,31.093
1,54,transit,34.7072
1,55,ped,46.9222
1,55,transit,13.9853
1,56,car,90.9047
1,57,car,1648.024
1,57,ped,459.6901
1,58,car,1694.5667
1,60,car,1589.4221
1,62,car,1416.0959
1,63,ped,32.8256
1,64,car,1214.3055
1,65,car,250.5559
1,65,ped,72.426
1,66,car,921.6648
1,66,ped,70.7644
1,67,car,720.9631
1,68,car,91.9284
1,68,ped,191.1422
1,69,car,464.5377
1,69,ped,140.3344
1,70,car,93.969
1,70,ped,43.5248
1,71,car,58.6021
1,71,ped,76.6119
1,73,car,344.7154
1,73,transit,27.0048
1,74,car,420.1507
1,74,ped,29.8253
1,74,transit,30.6856
1,75,car,240.7856
1,76,car,91.2899
1,76,transit,18.5279
1,77,car,339.4346
1,77,ped,44.6881
1,78,car,105.2463
1,78,ped,44.5398
1,78,transit,114.0637
1,79,car,423.1452
1,79,transit,114.123
1,80,car,407.6274
1,80,ped,94.2256
1,80,transit,111.7109
1,81,car,730.6467
1,81,ped,73.9818
1,81,transit,17.6249
1,82,car,251.1923
1,83,car,428.1913
1,84,car,602.8732
1,84,ped,25.0802
1,84,transit,89.6523
1,85,car,914.2118
1,85,transit,0.0888
1,86,car,1480.2958
1,86,transit,54.6807
1,87,car,57.7912
1,87,ped,42.9377
1,87,transit,11.4393
1,88,car,1736.5205
1,88,transit,51.9585
1,89,car,1791.9334
1,89,ped,62.8914
1,90,car,1791.8046
1,91,car,1172.4797
1,91,ped,498.1636
1,92,car,270.7994
1,92,ped,31.7348
1,93,car,82.5105
1,94,car,270.7994
1,95,car,83.9524
1,95,ped,69.7509
1,96,car,176.3027
1,97,car,175.5095
1,97,ped,4.3245
1,98,car,57.1075
1,98,ped,52.3063
1,99,car,250.5559
1,99,ped,42.0841
1,100,car,176.2325
1,100,ped,34.9411
1,101,car,143.8486
1,101,ped,47.3964
1,102,car,158.2356
1,102,ped,258.9641
1,103,car,140.7863
1,104,car,121.1499
1,105,ped,89.2068
1,106,car,164.3446
1,107,car,89.5937
1,107,transit,11.5001
1,108,car,487.6215
1,109,car,89.5937
1,109,ped,22.5802
1,109,transit,48.5826
1,110,car,168.4359
1,110,ped,39.8893
1,110,transit,46.1103
1,111,car,271.3813
1,111,transit,113.0782
1,113,car,380.9188
1,114,car,515.428
1,114,ped,92.6127
1,115,car,599.0089
1,115,ped,80.6425
1,115,transit,6.0603
1,116,car,871.7427
1,117,car,122.8696
1,117,ped,11.3605
1,118,car,958.246
1,118,ped,0.2221
1,119,car,1776.89
1,120,car,244.856
1,121,car,228.2918
1,121,ped,71.5359
1,122,car,296.1209
1,122,ped,93.7633
1,123,car,466.6216
1,124,ped,549.1034
1,125,car,529.7486
1,125,ped,524.8238
1,126,car,668.2962
1,127,car,511.0065
1,128,car,569.7448
1,128,ped,15.4265
1,129,car,880.8765
1,131,car,877.9734
1,132,car,85.3019
1,133,car,776.5221
1,134,car,779.6637
1,135,car,220.1909
1,137,car,114.6502
1,138,car,105.1295
1,138,ped,305.2092
1,139,car,171.7183
1,139,ped,606.563
